customer_id,last_order_date,total_orders,total_revenue,recency_days,R_Score,F_Score,M_Score,RFM_Score,Segment
6744,2024-11-08 11:25:00,8,86775.52,53,4,3,2,9,At Risk
7399,2024-05-23 08:12:00,5,86755.52,222,2,1,2,5,Hibernating
7437,2024-01-10 12:30:00,9,86751.5,356,1,4,2,7,At Risk
1019,2024-05-26 13:31:00,5,86713.7,219,2,1,2,5,Hibernating
255,2024-11-18 18:18:00,5,86667.69,43,4,1,2,7,At Risk
7824,2024-11-24 03:17:00,6,86667.67,37,4,2,2,8,At Risk
5633,2024-11-13 21:36:00,6,86601.19,48,4,2,2,8,At Risk
4172,2024-12-31 22:43:00,7,86574.57999999999,0,5,2,2,9,At Risk
6714,2024-12-25 11:36:00,4,86547.97,6,5,1,2,8,At Risk
6539,2024-11-28 00:35:00,4,86477.06999999999,33,4,1,2,7,At Risk
3997,2024-05-29 06:14:00,8,86476.13,216,2,3,2,7,At Risk
5238,2023-12-25 16:11:00,3,86454.61,372,1,1,2,4,Lost / Churn
2743,2024-10-02 12:13:00,5,86426.04000000001,90,3,1,2,6,Hibernating
7694,2024-11-07 18:03:00,7,86424.66,54,4,2,2,8,At Risk
4198,2024-09-02 07:30:00,7,86422.06,120,3,2,2,7,At Risk
1937,2024-06-06 09:06:00,9,86389.92,208,2,4,2,8,At Risk
7300,2024-07-26 04:25:00,4,86294.14,158,2,1,2,5,Hibernating
2600,2024-04-30 14:24:00,7,86246.02,245,1,2,2,5,Hibernating
3188,2024-12-16 21:19:00,5,86235.35,15,5,1,2,8,At Risk
4935,2024-12-16 07:29:00,6,86212.7,15,5,2,2,9,At Risk
2112,2024-07-14 11:14:00,5,86205.57,170,2,1,2,5,Hibernating
7755,2024-11-02 14:52:00,9,86193.76000000001,59,4,4,2,10,Loyal Customers
5107,2024-10-21 15:00:00,6,86190.35,71,4,2,2,8,At Risk
3996,2024-07-08 22:08:00,6,86146.69,176,2,2,2,6,Hibernating
3343,2024-11-20 07:43:00,7,86069.62,41,4,2,2,8,At Risk
3053,2024-06-13 14:11:00,6,86048.24,201,2,2,2,6,Hibernating
6977,2024-03-20 07:48:00,5,86042.06,286,1,1,2,4,Lost / Churn
2168,2024-07-07 22:40:00,4,86040.45,177,2,1,2,5,Hibernating
668,2024-09-22 22:01:00,5,86020.28,100,3,1,2,6,Hibernating
4115,2024-12-26 12:14:00,9,86015.07,5,5,4,2,11,Loyal Customers
5570,2024-09-18 15:28:00,6,85994.2,104,3,2,2,7,At Risk
5166,2024-12-16 21:28:00,7,85974.57,15,5,2,2,9,At Risk
1395,2024-11-01 10:52:00,4,85971.7,60,4,1,2,7,At Risk
732,2024-04-17 00:26:00,5,85913.75,258,1,1,2,4,Lost / Churn
5739,2024-10-24 01:08:00,6,85910.8,68,4,2,2,8,At Risk
7718,2024-06-03 08:12:00,5,85910.53,211,2,1,2,5,Hibernating
5702,2024-09-24 20:20:00,7,85852.14,98,3,2,2,7,At Risk
5267,2024-12-07 05:24:00,6,85850.01999999999,24,5,2,2,9,At Risk
1680,2024-08-14 13:34:00,6,85822.51000000001,139,2,2,2,6,Hibernating
4790,2024-05-24 06:11:00,4,85813.25,221,2,1,2,5,Hibernating
3296,2024-09-11 14:38:00,4,85806.47,111,3,1,2,6,Hibernating
1020,2024-08-03 14:56:00,6,85805.54999999999,150,2,2,2,6,Hibernating
7767,2024-05-18 18:01:00,7,85786.2,227,2,2,1,5,Hibernating
7905,2024-09-28 03:42:00,8,85777.86,94,3,3,1,7,At Risk
3038,2024-07-19 10:51:00,7,85644.95,165,2,2,1,5,Hibernating
4753,2024-08-25 10:04:00,9,85643.52,128,3,4,1,8,At Risk
4992,2024-02-11 07:33:00,6,85577.06,324,1,2,1,4,Lost / Churn
7258,2024-10-09 09:16:00,4,85562.16,83,3,1,1,5,Hibernating
1583,2024-11-27 17:53:00,8,85559.41,34,4,3,1,8,At Risk
4454,2024-12-14 23:28:00,8,85546.43,17,5,3,1,9,At Risk
6156,2024-12-03 12:18:00,9,85543.23,28,5,4,1,10,Loyal Customers
265,2024-02-07 05:35:00,5,85526.19,328,1,1,1,3,Lost / Churn
5332,2024-04-18 05:28:00,4,85492.66,257,1,1,1,3,Lost / Churn
3298,2024-02-24 08:37:00,5,85416.11,311,1,1,1,3,Lost / Churn
3753,2024-07-27 09:35:00,6,85399.5,157,2,2,1,5,Hibernating
3205,2024-04-09 22:31:00,5,85394.44,266,1,1,1,3,Lost / Churn
6580,2024-06-19 11:19:00,8,85377.78,195,2,3,1,6,Hibernating
6314,2024-08-11 20:12:00,6,85368.33,142,2,2,1,5,Hibernating
3021,2023-10-12 19:57:00,2,85341.0,446,1,1,1,3,Lost / Churn
1821,2024-03-24 21:28:00,8,85340.82,282,1,3,1,5,Hibernating
113,2024-10-01 09:20:00,6,85325.36,91,3,2,1,6,Hibernating
999,2024-12-05 12:08:00,7,85293.09,26,5,2,1,8,At Risk
274,2024-01-18 23:08:00,7,85283.52,348,1,2,1,4,Lost / Churn
1914,2024-06-25 16:45:00,7,85245.56,189,2,2,1,5,Hibernating
6781,2024-07-23 07:35:00,7,85240.85,161,2,2,1,5,Hibernating
2947,2024-12-20 04:10:00,6,85213.89,11,5,2,1,8,At Risk
599,2024-08-15 04:29:00,7,85200.8,138,2,2,1,5,Hibernating
3379,2024-01-08 22:29:00,4,85164.18,358,1,1,1,3,Lost / Churn
6694,2024-05-29 01:08:00,7,85155.20999999999,216,2,2,1,5,Hibernating
4253,2024-12-19 01:50:00,5,85150.45,12,5,1,1,7,At Risk
6899,2024-07-13 23:26:00,6,85126.09999999999,171,2,2,1,5,Hibernating
1256,2024-02-13 13:47:00,5,85106.24,322,1,1,1,3,Lost / Churn
6321,2024-11-03 05:54:00,4,85073.19,58,4,1,1,6,Hibernating
6126,2024-12-21 07:40:00,7,85070.86,10,5,2,1,8,At Risk
2000,2024-10-31 01:27:00,5,85059.43,61,4,1,1,6,Hibernating
261,2024-03-31 18:29:00,6,84941.91,275,1,2,1,4,Lost / Churn
7508,2024-04-28 05:15:00,4,84892.09,247,1,1,1,3,Lost / Churn
1030,2024-11-18 08:02:00,4,84856.88,43,4,1,1,6,Hibernating
2352,2023-10-06 22:26:00,2,84840.11,452,1,1,1,3,Lost / Churn
103,2024-10-03 11:23:00,5,84792.71,89,3,1,1,5,Hibernating
2646,2024-01-15 09:27:00,6,84779.06999999999,351,1,2,1,4,Lost / Churn
7449,2024-06-30 03:48:00,7,84770.23,184,2,2,1,5,Hibernating
2204,2024-12-06 16:04:00,6,84770.16,25,5,2,1,8,At Risk
3767,2024-12-21 05:44:00,4,84759.55,10,5,1,1,7,At Risk
5336,2024-09-24 16:34:00,6,84723.82,98,3,2,1,6,Hibernating
873,2024-12-02 10:23:00,9,84713.81999999999,29,5,4,1,10,Loyal Customers
3647,2024-04-29 00:52:00,8,84712.01,246,1,3,1,5,Hibernating
1638,2024-10-07 10:45:00,9,84683.97,85,3,4,1,8,At Risk
5664,2024-09-22 17:53:00,3,84669.68,100,3,1,1,5,Hibernating
5179,2024-03-01 10:44:00,6,84642.54000000001,305,1,2,1,4,Lost / Churn
452,2024-09-30 10:08:00,4,84568.59,92,3,1,1,5,Hibernating
742,2024-10-25 13:15:00,6,84553.85,67,4,2,1,7,At Risk
5404,2023-04-15 12:38:00,4,84549.62,626,1,1,1,3,Lost / Churn
4464,2024-10-23 03:44:00,3,84490.7,69,4,1,1,6,Hibernating
3305,2024-12-28 22:42:00,6,84373.37,3,5,2,1,8,At Risk
5455,2024-02-19 19:57:00,4,84354.36,316,1,1,1,3,Lost / Churn
6010,2024-12-30 14:52:00,9,84346.3,1,5,4,1,10,Loyal Customers
4164,2024-11-06 22:36:00,6,84338.19,55,4,2,1,7,At Risk
5766,2024-12-10 13:53:00,4,84285.32,21,5,1,1,7,At Risk
3240,2024-07-29 07:31:00,6,84242.98,155,2,2,1,5,Hibernating
4304,2024-12-13 03:03:00,5,84218.93000000001,18,5,1,1,7,At Risk
5235,2023-10-01 11:07:00,5,84214.29,457,1,1,1,3,Lost / Churn
108,2024-12-10 06:58:00,8,84057.31,21,5,3,1,9,At Risk
490,2023-07-26 12:28:00,5,84051.18000000001,524,1,1,1,3,Lost / Churn
5637,2024-10-23 16:26:00,6,84030.14,69,4,2,1,7,At Risk
1479,2024-11-14 20:20:00,5,83997.22,47,4,1,1,6,Hibernating
1641,2023-10-25 09:44:00,3,83979.38,433,1,1,1,3,Lost / Churn
6236,2024-11-16 23:40:00,8,83883.08,44,4,3,1,8,At Risk
276,2024-05-21 16:25:00,4,83870.31999999999,224,2,1,1,4,Lost / Churn
5208,2024-11-13 17:37:00,9,83826.87,48,4,4,1,9,At Risk
7377,2023-09-27 11:28:00,7,83793.48,461,1,2,1,4,Lost / Churn
1831,2024-10-14 18:21:00,5,83771.32,78,3,1,1,5,Hibernating
5226,2024-10-01 10:56:00,6,83759.03,91,3,2,1,6,Hibernating
3398,2024-11-08 01:35:00,10,83657.70000000001,53,4,4,1,9,At Risk
2157,2024-12-24 11:22:00,9,83627.93000000001,7,5,4,1,10,Loyal Customers
7728,2024-10-09 06:26:00,6,83586.16,83,3,2,1,6,Hibernating
1057,2024-03-25 13:56:00,5,83571.15000000001,281,1,1,1,3,Lost / Churn
1497,2024-09-20 22:18:00,7,83562.83,102,3,2,1,6,Hibernating
2265,2024-06-10 00:38:00,4,83421.56,204,2,1,1,4,Lost / Churn
6123,2024-05-15 06:16:00,6,83395.88,230,2,2,1,5,Hibernating
5926,2024-12-21 06:15:00,6,83362.32,10,5,2,1,8,At Risk
3110,2024-10-04 09:43:00,3,83201.66,88,3,1,1,5,Hibernating
4016,2024-10-19 06:04:00,4,83186.92,73,4,1,1,6,Hibernating
7830,2024-09-18 08:21:00,4,83164.64,104,3,1,1,5,Hibernating
5120,2024-08-16 12:40:00,4,83140.09999999999,137,2,1,1,4,Lost / Churn
1239,2024-02-02 09:35:00,3,83137.13,333,1,1,1,3,Lost / Churn
1511,2024-10-11 07:11:00,3,83136.81,81,3,1,1,5,Hibernating
6953,2024-06-16 01:08:00,9,83096.46,198,2,4,1,7,At Risk
619,2024-04-24 09:06:00,5,83030.95,251,1,1,1,3,Lost / Churn
7076,2024-05-07 07:39:00,5,82968.22,238,1,1,1,3,Lost / Churn
7365,2024-10-29 22:16:00,6,82944.79,63,4,2,1,7,At Risk
7248,2024-09-17 03:26:00,5,82918.29000000001,105,3,1,1,5,Hibernating
5243,2024-12-31 13:00:00,8,82918.04000000001,0,5,3,1,9,At Risk
1717,2024-11-27 16:35:00,6,82917.87,34,4,2,1,7,At Risk
948,2024-09-25 19:19:00,9,82850.23,97,3,4,1,8,At Risk
5385,2024-05-12 22:39:00,7,82840.06,233,2,2,1,5,Hibernating
983,2022-11-27 12:52:00,5,82784.95,765,1,1,1,3,Lost / Churn
4428,2024-12-11 14:21:00,5,82773.5,20,5,1,1,7,At Risk
6032,2024-03-16 11:54:00,6,82747.07,290,1,2,1,4,Lost / Churn
6037,2024-12-01 10:25:00,8,82736.14,30,5,3,1,9,At Risk
3346,2024-11-12 15:42:00,5,82729.43000000001,49,4,1,1,6,Hibernating
6172,2024-06-10 19:35:00,3,82706.06999999999,204,2,1,1,4,Lost / Churn
7572,2024-03-18 02:14:00,3,82647.5,288,1,1,1,3,Lost / Churn
6363,2024-12-12 10:30:00,7,82624.70000000001,19,5,2,1,8,At Risk
6571,2024-12-23 17:02:00,7,82561.95,8,5,2,1,8,At Risk
5712,2024-07-25 17:15:00,7,82530.89,159,2,2,1,5,Hibernating
6794,2023-07-29 03:20:00,8,82420.26,521,1,3,1,5,Hibernating
559,2024-06-29 21:34:00,6,82362.06,185,2,2,1,5,Hibernating
905,2024-04-18 10:09:00,3,82354.88,257,1,1,1,3,Lost / Churn
705,2024-10-01 01:54:00,6,82337.29000000001,91,3,2,1,6,Hibernating
5920,2024-12-05 04:32:00,7,82281.78,26,5,2,1,8,At Risk
2201,2023-12-06 02:25:00,7,82202.43,391,1,2,1,4,Lost / Churn
7007,2024-01-02 20:37:00,6,82187.06999999999,364,1,2,1,4,Lost / Churn
168,2024-06-12 03:45:00,7,82183.43,202,2,2,1,5,Hibernating
7400,2024-03-04 00:28:00,9,82176.94,302,1,4,1,6,Hibernating
1229,2024-09-19 01:53:00,6,82153.12000000001,103,3,2,1,6,Hibernating
7844,2024-11-09 08:04:00,11,82151.20999999999,52,4,5,1,10,Loyal Customers
1310,2024-05-15 10:40:00,6,82135.45,230,2,2,1,5,Hibernating
133,2024-11-17 15:57:00,7,82078.84999999999,44,4,2,1,7,At Risk
3973,2024-12-06 10:58:00,6,82041.86,25,5,2,1,8,At Risk
497,2024-05-14 17:01:00,7,82034.07,231,2,2,1,5,Hibernating
2857,2023-08-21 14:44:00,5,82032.01000000001,498,1,1,1,3,Lost / Churn
1429,2024-12-04 23:40:00,4,82013.62,26,5,1,1,7,At Risk
2280,2024-09-27 07:51:00,8,81927.78,95,3,3,1,7,At Risk
4256,2024-11-30 03:01:00,5,81915.34,31,5,1,1,7,At Risk
5212,2024-08-25 01:21:00,6,81875.83,128,3,2,1,6,Hibernating
2522,2024-09-29 00:07:00,6,81857.88,93,3,2,1,6,Hibernating
7549,2024-12-22 23:20:00,5,81845.03,9,5,1,1,7,At Risk
1888,2024-09-22 08:03:00,4,81827.1,100,3,1,1,5,Hibernating
5392,2024-12-29 12:49:00,10,81775.08,2,5,4,1,10,Loyal Customers
1071,2024-09-10 03:25:00,5,81713.36,112,3,1,1,5,Hibernating
3696,2024-09-08 08:47:00,7,81683.17,114,3,2,1,6,Hibernating
3083,2024-12-04 22:10:00,5,81666.4,27,5,1,1,7,At Risk
2876,2024-11-08 23:24:00,6,81631.8,53,4,2,1,7,At Risk
6190,2024-10-02 00:14:00,5,81622.33,90,3,1,1,5,Hibernating
6064,2024-07-09 14:05:00,8,81619.51,175,2,3,1,6,Hibernating
5665,2024-12-05 07:14:00,8,81616.15,26,5,3,1,9,At Risk
86,2024-12-20 05:55:00,5,81477.68000000001,11,5,1,1,7,At Risk
6793,2024-11-10 02:39:00,5,81382.11,51,4,1,1,6,Hibernating
1157,2024-08-25 09:28:00,5,81374.03,128,3,1,1,5,Hibernating
6511,2024-11-16 14:30:00,4,81368.87,45,4,1,1,6,Hibernating
6319,2024-12-30 19:52:00,4,81359.15000000001,1,5,1,1,7,At Risk
2629,2024-06-08 04:40:00,8,81349.63,206,2,3,1,6,Hibernating
6865,2024-12-20 05:15:00,7,81342.9,11,5,2,1,8,At Risk
4668,2024-04-03 13:02:00,8,81340.93000000001,272,1,3,1,5,Hibernating
5297,2024-11-15 23:47:00,4,81321.45999999999,45,4,1,1,6,Hibernating
3705,2024-05-11 16:47:00,5,81299.36,234,2,1,1,4,Lost / Churn
7845,2024-05-22 21:23:00,4,81276.91,223,2,1,1,4,Lost / Churn
5148,2024-04-14 10:21:00,3,81258.19,261,1,1,1,3,Lost / Churn
4457,2023-12-24 01:00:00,6,81232.53,373,1,2,1,4,Lost / Churn
3708,2024-08-14 00:28:00,7,81197.93,139,2,2,1,5,Hibernating
3092,2024-04-30 06:16:00,7,81178.07,245,1,2,1,4,Lost / Churn
790,2024-08-02 15:22:00,7,81162.64,151,2,2,1,5,Hibernating
6222,2024-07-28 03:09:00,2,81133.73,156,2,1,1,4,Lost / Churn
5523,2024-03-16 08:52:00,8,81109.85,290,1,3,1,5,Hibernating
353,2024-03-08 04:33:00,7,81093.98,298,1,2,1,4,Lost / Churn
7809,2024-11-27 06:27:00,7,81093.46,34,4,2,1,7,At Risk
6452,2024-10-03 22:05:00,5,81089.05,89,3,1,1,5,Hibernating
6738,2024-06-17 22:58:00,6,81048.17,197,2,2,1,5,Hibernating
1415,2024-10-09 12:50:00,4,80984.31,83,3,1,1,5,Hibernating
6466,2023-08-31 06:38:00,6,80962.9,488,1,2,1,4,Lost / Churn
4175,2024-11-11 11:35:00,5,80943.15,50,4,1,1,6,Hibernating
5488,2024-04-24 01:27:00,7,80942.90000000001,251,1,2,1,4,Lost / Churn
7624,2024-11-09 03:12:00,4,80907.65,52,4,1,1,6,Hibernating
492,2024-12-29 03:17:00,5,80869.58,2,5,1,1,7,At Risk
3937,2024-12-25 23:29:00,5,80855.39,6,5,1,1,7,At Risk
4561,2024-09-26 08:49:00,8,80815.77,96,3,3,1,7,At Risk
5338,2024-10-15 15:31:00,4,80778.81999999999,77,3,1,1,5,Hibernating
2067,2024-07-01 10:17:00,6,80739.91,183,2,2,1,5,Hibernating
2991,2023-12-31 03:27:00,4,80739.3,366,1,1,1,3,Lost / Churn
6991,2024-08-20 03:31:00,7,80721.26,133,2,2,1,5,Hibernating
1487,2024-11-01 22:14:00,5,80647.2,60,4,1,1,6,Hibernating
5967,2024-03-31 02:06:00,5,80611.23,275,1,1,1,3,Lost / Churn
3866,2022-04-01 08:31:00,2,80594.4,1005,1,1,1,3,Lost / Churn
5108,2024-08-03 10:40:00,5,80567.68000000001,150,2,1,1,4,Lost / Churn
6802,2024-07-17 01:37:00,6,80550.78,167,2,2,1,5,Hibernating
4948,2024-06-06 20:54:00,3,80525.99,208,2,1,1,4,Lost / Churn
1227,2024-08-07 16:26:00,4,80487.77,146,2,1,1,4,Lost / Churn
2461,2024-08-20 23:28:00,5,80456.22,133,2,1,1,4,Lost / Churn
7100,2024-10-11 19:55:00,5,80451.12,81,3,1,1,5,Hibernating
701,2024-04-10 23:39:00,4,80449.17,264,1,1,1,3,Lost / Churn
581,2024-12-04 23:18:00,6,80349.54,27,5,2,1,8,At Risk
2742,2024-01-29 07:16:00,9,80342.51000000001,337,1,4,1,6,Hibernating
2416,2024-09-01 21:34:00,4,80342.13,121,3,1,1,5,Hibernating
2287,2024-02-10 13:42:00,8,80327.01000000001,325,1,3,1,5,Hibernating
2457,2024-08-27 00:08:00,6,80320.58,126,3,2,1,6,Hibernating
1234,2024-09-10 17:26:00,8,80318.53,112,3,3,1,7,At Risk
1357,2024-07-17 12:25:00,3,80296.14,167,2,1,1,4,Lost / Churn
567,2024-10-25 05:29:00,3,80284.51,67,4,1,1,6,Hibernating
5066,2024-12-17 15:23:00,5,80213.26000000001,14,5,1,1,7,At Risk
4360,2024-07-31 11:14:00,8,80175.26,153,2,3,1,6,Hibernating
2021,2024-01-25 21:32:00,5,80095.68000000001,341,1,1,1,3,Lost / Churn
6521,2023-10-15 21:59:00,6,80080.24,443,1,2,1,4,Lost / Churn
3286,2024-07-15 16:34:00,5,80068.85,169,2,1,1,4,Lost / Churn
1762,2023-08-07 02:53:00,3,80059.6,512,1,1,1,3,Lost / Churn
3149,2024-11-25 13:11:00,6,80033.69,36,4,2,1,7,At Risk
2197,2024-11-06 06:49:00,5,80027.73999999999,55,4,1,1,6,Hibernating
4527,2024-09-14 01:24:00,4,79952.23,108,3,1,1,5,Hibernating
3429,2024-11-06 17:46:00,6,79894.42,55,4,2,1,7,At Risk
3765,2024-07-25 18:45:00,6,79857.65,159,2,2,1,5,Hibernating
7708,2024-12-18 19:23:00,7,79779.99,13,5,2,1,8,At Risk
97,2024-04-06 23:15:00,7,79669.74,269,1,2,1,4,Lost / Churn
7596,2024-12-03 18:41:00,9,79565.49,28,5,4,1,10,Loyal Customers
6910,2024-09-30 05:33:00,8,79463.31999999999,92,3,3,1,7,At Risk
5909,2024-10-02 11:52:00,1,79442.79000000001,90,3,1,1,5,Hibernating
7764,2023-12-25 11:51:00,6,79310.66,372,1,2,1,4,Lost / Churn
3851,2023-08-25 17:41:00,6,79263.04000000001,494,1,2,1,4,Lost / Churn
1215,2024-11-11 14:01:00,7,79198.57,50,4,2,1,7,At Risk
7881,2024-10-21 03:27:00,4,79182.55,71,4,1,1,6,Hibernating
4915,2024-10-27 23:23:00,6,79142.16,65,4,2,1,7,At Risk
1445,2024-11-13 16:01:00,4,79132.57,48,4,1,1,6,Hibernating
7337,2024-02-12 19:47:00,8,79124.58,323,1,3,1,5,Hibernating
3639,2024-05-16 17:06:00,4,79077.79999999999,229,2,1,1,4,Lost / Churn
7423,2024-07-30 06:25:00,7,79059.87,154,2,2,1,5,Hibernating
4403,2024-04-09 08:41:00,4,79044.5,266,1,1,1,3,Lost / Churn
4675,2024-03-29 15:44:00,4,79024.36,277,1,1,1,3,Lost / Churn
3783,2022-11-06 08:46:00,3,79018.76,786,1,1,1,3,Lost / Churn
3174,2024-10-16 23:37:00,10,78983.01,75,3,4,1,8,At Risk
1033,2024-07-16 14:45:00,4,78980.09,168,2,1,1,4,Lost / Churn
7588,2023-06-25 08:48:00,4,78963.56,555,1,1,1,3,Lost / Churn
7775,2024-09-29 10:14:00,5,78896.28,93,3,1,1,5,Hibernating
6797,2024-08-04 20:11:00,5,78885.61,149,2,1,1,4,Lost / Churn
2188,2024-11-09 10:48:00,9,78884.40000000001,52,4,4,1,9,At Risk
7012,2023-03-01 18:04:00,3,78878.03,671,1,1,1,3,Lost / Churn
1041,2024-10-18 11:13:00,7,78807.19,74,4,2,1,7,At Risk
469,2024-11-15 02:00:00,7,78804.28,46,4,2,1,7,At Risk
7208,2024-11-23 23:34:00,5,78766.17000000001,38,4,1,1,6,Hibernating
6003,2024-07-31 08:58:00,2,78739.83,153,2,1,1,4,Lost / Churn
3056,2022-12-16 23:55:00,4,78725.1,745,1,1,1,3,Lost / Churn
2668,2024-10-26 08:16:00,5,78706.59,66,4,1,1,6,Hibernating
3441,2024-08-16 18:34:00,8,78670.51,137,2,3,1,6,Hibernating
7053,2024-12-18 14:36:00,10,78605.99,13,5,4,1,10,Loyal Customers
3111,2024-11-08 00:51:00,6,78550.3,53,4,2,1,7,At Risk
2946,2023-06-10 16:48:00,4,78509.47,570,1,1,1,3,Lost / Churn
4127,2024-12-17 03:01:00,5,78486.70999999999,14,5,1,1,7,At Risk
7023,2024-02-28 09:22:00,2,78447.01,307,1,1,1,3,Lost / Churn
117,2024-04-05 13:53:00,6,78441.82,270,1,2,1,4,Lost / Churn
1711,2024-05-12 16:55:00,6,78433.95999999999,233,2,2,1,5,Hibernating
173,2024-12-06 05:40:00,4,78424.86,25,5,1,1,7,At Risk
1989,2024-08-18 02:00:00,7,78405.24,135,2,2,1,5,Hibernating
178,2024-04-01 08:51:00,6,78392.74,274,1,2,1,4,Lost / Churn
3226,2023-11-07 10:30:00,4,78367.98999999999,420,1,1,1,3,Lost / Churn
6717,2023-05-22 05:05:00,6,78361.97,589,1,2,1,4,Lost / Churn
1218,2024-05-11 11:11:00,8,78299.74,234,2,3,1,6,Hibernating
2222,2023-12-03 23:01:00,4,78276.95999999999,394,1,1,1,3,Lost / Churn
5934,2024-10-30 03:19:00,5,78272.13,62,4,1,1,6,Hibernating
6846,2024-12-26 19:39:00,7,78227.69,5,5,2,1,8,At Risk
7141,2024-01-17 14:00:00,4,78218.8,349,1,1,1,3,Lost / Churn
7630,2024-12-09 23:55:00,8,78206.31,21,5,3,1,9,At Risk
6672,2023-10-30 01:34:00,6,78158.0,428,1,2,1,4,Lost / Churn
2631,2024-10-11 02:59:00,6,78100.86,81,3,2,1,6,Hibernating
1761,2024-12-26 18:12:00,6,78036.65,5,5,2,1,8,At Risk
4892,2024-12-11 14:47:00,3,78033.20999999999,20,5,1,1,7,At Risk
7544,2024-12-02 07:26:00,6,77992.06,29,5,2,1,8,At Risk
2584,2024-10-06 03:40:00,4,77937.9,86,3,1,1,5,Hibernating
2372,2024-10-18 01:56:00,7,77873.17,74,4,2,1,7,At Risk
7430,2024-11-22 23:29:00,5,77765.79,39,4,1,1,6,Hibernating
5796,2024-11-20 23:04:00,6,77761.53,41,4,2,1,7,At Risk
6967,2023-09-09 15:42:00,2,77751.55,479,1,1,1,3,Lost / Churn
3901,2024-11-07 19:11:00,5,77736.75,54,4,1,1,6,Hibernating
3889,2024-11-20 12:37:00,6,77735.99,41,4,2,1,7,At Risk
381,2024-08-31 23:31:00,5,77655.14,122,3,1,1,5,Hibernating
5132,2024-11-27 10:04:00,5,77601.59000000001,34,4,1,1,6,Hibernating
7231,2024-06-07 05:41:00,5,77591.45999999999,207,2,1,1,4,Lost / Churn
5776,2024-05-12 04:47:00,6,77567.63,233,2,2,1,5,Hibernating
7130,2024-09-10 13:12:00,6,77497.27,112,3,2,1,6,Hibernating
7447,2024-08-24 22:41:00,2,77479.92,129,3,1,1,5,Hibernating
2949,2024-10-21 23:28:00,7,77431.37,71,4,2,1,7,At Risk
4660,2023-04-17 18:28:00,5,77409.92,624,1,1,1,3,Lost / Churn
6136,2024-06-06 16:05:00,7,77408.0,208,2,2,1,5,Hibernating
6582,2024-08-15 08:10:00,8,77365.68,138,2,3,1,6,Hibernating
3948,2024-04-11 19:49:00,6,77343.23000000001,264,1,2,1,4,Lost / Churn
5625,2023-11-11 20:04:00,2,77328.56,416,1,1,1,3,Lost / Churn
1642,2024-12-07 13:57:00,4,77324.64000000001,24,5,1,1,7,At Risk
974,2022-10-14 05:20:00,3,77318.81,809,1,1,1,3,Lost / Churn
368,2024-12-20 20:16:00,7,77295.01,11,5,2,1,8,At Risk
4143,2024-05-05 02:25:00,5,77288.21,240,1,1,1,3,Lost / Churn
5736,2024-12-17 08:14:00,8,77280.07,14,5,3,1,9,At Risk
5812,2024-11-24 17:33:00,7,77252.75,37,4,2,1,7,At Risk
5987,2024-09-19 04:54:00,7,77237.5,103,3,2,1,6,Hibernating
4658,2024-10-30 14:37:00,7,77190.87,62,4,2,1,7,At Risk
5322,2023-07-25 07:07:00,2,77146.68000000001,525,1,1,1,3,Lost / Churn
3200,2024-11-25 15:04:00,5,77061.78,36,4,1,1,6,Hibernating
3009,2024-02-17 11:49:00,4,76863.88,318,1,1,1,3,Lost / Churn
4593,2024-03-07 00:48:00,6,76857.05,299,1,2,1,4,Lost / Churn
527,2024-11-17 16:33:00,6,76850.16,44,4,2,1,7,At Risk
3605,2023-02-16 13:30:00,3,76815.40999999999,684,1,1,1,3,Lost / Churn
5569,2024-07-25 07:06:00,7,76800.17,159,2,2,1,5,Hibernating
70,2024-12-13 05:24:00,5,76780.6,18,5,1,1,7,At Risk
199,2024-10-24 04:53:00,5,76712.42,68,4,1,1,6,Hibernating
5211,2024-12-11 03:02:00,7,76709.33,20,5,2,1,8,At Risk
6823,2024-12-22 04:04:00,8,76695.85,9,5,3,1,9,At Risk
4793,2024-04-15 06:16:00,7,76632.98999999999,260,1,2,1,4,Lost / Churn
1634,2024-04-16 17:29:00,8,76566.61,259,1,3,1,5,Hibernating
3484,2024-11-04 05:32:00,6,76555.39,57,4,2,1,7,At Risk
4747,2024-12-04 06:49:00,5,76550.38,27,5,1,1,7,At Risk
6231,2024-12-04 20:55:00,8,76547.58,27,5,3,1,9,At Risk
7147,2024-08-09 21:55:00,7,76460.01,144,2,2,1,5,Hibernating
5254,2024-08-23 12:37:00,3,76451.04,130,3,1,1,5,Hibernating
7028,2024-11-26 17:54:00,8,76413.4,35,4,3,1,8,At Risk
4555,2024-10-19 03:04:00,7,76404.95,73,4,2,1,7,At Risk
7973,2024-12-30 02:21:00,9,76329.2,1,5,4,1,10,Loyal Customers
2337,2024-12-16 17:36:00,6,76280.9,15,5,2,1,8,At Risk
313,2024-12-25 10:43:00,5,76269.41,6,5,1,1,7,At Risk
4766,2024-09-26 05:57:00,9,76253.57,96,3,4,1,8,At Risk
6812,2024-12-07 06:22:00,4,76213.82,24,5,1,1,7,At Risk
2622,2024-11-26 21:32:00,9,76202.9,35,4,4,1,9,At Risk
4776,2024-11-23 00:37:00,7,76187.3,38,4,2,1,7,At Risk
5689,2024-08-15 18:03:00,5,76182.05,138,2,1,1,4,Lost / Churn
5470,2024-11-17 10:33:00,9,76167.8,44,4,4,1,9,At Risk
5603,2024-10-03 19:03:00,4,76163.06,89,3,1,1,5,Hibernating
