product_id,product_code,product_name,category,sub_category,cost_price,selling_price
1024,PROD01024,Electronics Mobiles 1024,Electronics,Mobiles,87848.0,127910.58
1025,PROD01025,Furniture Storage 1025,Furniture,Storage,24002.0,30782.16
1026,PROD01026,Clothing Jeans 1026,Clothing,Jeans,422.0,602.04
1027,PROD01027,Home & Kitchen Decor 1027,Home & Kitchen,Decor,4888.0,6877.25
1028,PROD01028,Home & Kitchen Appliances 1028,Home & Kitchen,Appliances,5683.0,7077.14
1029,PROD01029,Home & Kitchen Cookware 1029,Home & Kitchen,Cookware,1098.0,1541.29
1030,PROD01030,Furniture Chairs 1030,Furniture,Chairs,13185.0,16376.5
1031,PROD01031,Clothing Jackets 1031,Clothing,Jackets,2338.0,2921.46
1032,PROD01032,Electronics Mobiles 1032,Electronics,Mobiles,51032.0,66186.91
1033,PROD01033,Home & Kitchen Cookware 1033,Home & Kitchen,Cookware,2383.0,3203.56
1034,PROD01034,Furniture Chairs 1034,Furniture,Chairs,14874.0,17644.07
1035,PROD01035,Furniture Storage 1035,Furniture,Storage,13073.0,14943.83
1036,PROD01036,Home & Kitchen Cookware 1036,Home & Kitchen,Cookware,7890.0,10677.51
1037,PROD01037,Electronics Accessories 1037,Electronics,Accessories,127901.0,174378.01
1038,PROD01038,Furniture Tables 1038,Furniture,Tables,2142.0,2810.62
1039,PROD01039,Electronics Accessories 1039,Electronics,Accessories,134597.0,197823.72
1040,PROD01040,Furniture Storage 1040,Furniture,Storage,20958.0,24509.54
1041,PROD01041,Furniture Chairs 1041,Furniture,Chairs,14694.0,20028.05
1042,PROD01042,Clothing Jackets 1042,Clothing,Jackets,1775.0,2249.75
1043,PROD01043,Furniture Tables 1043,Furniture,Tables,15037.0,22336.52
1044,PROD01044,Clothing Jeans 1044,Clothing,Jeans,746.0,861.83
1045,PROD01045,Clothing Jackets 1045,Clothing,Jackets,2443.0,3528.38
1046,PROD01046,Furniture Chairs 1046,Furniture,Chairs,8871.0,11972.9
1047,PROD01047,Clothing Jackets 1047,Clothing,Jackets,1614.0,2370.12
1048,PROD01048,Furniture Storage 1048,Furniture,Storage,23302.0,34721.65
1049,PROD01049,Furniture Storage 1049,Furniture,Storage,19776.0,27245.89
1050,PROD01050,Clothing Jackets 1050,Clothing,Jackets,672.0,943.7
1051,PROD01051,Home & Kitchen Appliances 1051,Home & Kitchen,Appliances,4974.0,7346.94
1052,PROD01052,Home & Kitchen Appliances 1052,Home & Kitchen,Appliances,6426.0,9366.19
1053,PROD01053,Clothing Jeans 1053,Clothing,Jeans,252.0,329.89
1054,PROD01054,Electronics Accessories 1054,Electronics,Accessories,46096.0,51684.03
1055,PROD01055,Electronics Laptops 1055,Electronics,Laptops,77986.0,109186.17
1056,PROD01056,Furniture Tables 1056,Furniture,Tables,24393.0,29277.07
1057,PROD01057,Electronics Audio 1057,Electronics,Audio,61477.0,86156.18
1058,PROD01058,Electronics Audio 1058,Electronics,Audio,126644.0,144499.79
1059,PROD01059,Furniture Storage 1059,Furniture,Storage,23204.0,30733.89
1060,PROD01060,Furniture Storage 1060,Furniture,Storage,24810.0,30145.53
1061,PROD01061,Electronics Accessories 1061,Electronics,Accessories,109595.0,138815.93
1062,PROD01062,Clothing Jackets 1062,Clothing,Jackets,420.0,464.18
1063,PROD01063,Clothing T-Shirts 1063,Clothing,T-Shirts,2741.0,3967.71
1064,PROD01064,Home & Kitchen Cookware 1064,Home & Kitchen,Cookware,7766.0,10511.4
1065,PROD01065,Clothing Jackets 1065,Clothing,Jackets,2438.0,3401.94
1066,PROD01066,Furniture Storage 1066,Furniture,Storage,8340.0,10155.38
1067,PROD01067,Furniture Storage 1067,Furniture,Storage,4440.0,5216.07
1068,PROD01068,Furniture Storage 1068,Furniture,Storage,18837.0,21620.01
1069,PROD01069,Electronics Accessories 1069,Electronics,Accessories,81167.0,107354.68
1070,PROD01070,Furniture Chairs 1070,Furniture,Chairs,21136.0,30402.14
1071,PROD01071,Electronics Audio 1071,Electronics,Audio,130245.0,180242.89
1072,PROD01072,Furniture Chairs 1072,Furniture,Chairs,7036.0,10353.13
1073,PROD01073,Electronics Audio 1073,Electronics,Audio,136594.0,193412.09
1074,PROD01074,Clothing T-Shirts 1074,Clothing,T-Shirts,1501.0,1966.55
1075,PROD01075,Furniture Storage 1075,Furniture,Storage,4234.0,5989.01
1076,PROD01076,Furniture Tables 1076,Furniture,Tables,19795.0,26026.75
1077,PROD01077,Electronics Audio 1077,Electronics,Audio,65985.0,95899.87
1078,PROD01078,Clothing Jeans 1078,Clothing,Jeans,1677.0,2041.63
1079,PROD01079,Home & Kitchen Appliances 1079,Home & Kitchen,Appliances,7047.0,9871.81
1080,PROD01080,Electronics Mobiles 1080,Electronics,Mobiles,98703.0,126168.78
1081,PROD01081,Furniture Chairs 1081,Furniture,Chairs,24365.0,35433.14
1082,PROD01082,Home & Kitchen Cookware 1082,Home & Kitchen,Cookware,3461.0,4162.32
1083,PROD01083,Clothing T-Shirts 1083,Clothing,T-Shirts,2317.0,3310.63
1084,PROD01084,Clothing Jackets 1084,Clothing,Jackets,2283.0,2918.18
1085,PROD01085,Electronics Audio 1085,Electronics,Audio,58465.0,71802.33
1086,PROD01086,Electronics Mobiles 1086,Electronics,Mobiles,51881.0,77232.73
1087,PROD01087,Electronics Mobiles 1087,Electronics,Mobiles,63255.0,86541.32
1088,PROD01088,Furniture Storage 1088,Furniture,Storage,15900.0,22804.83
1089,PROD01089,Furniture Storage 1089,Furniture,Storage,16261.0,22092.59
1090,PROD01090,Electronics Laptops 1090,Electronics,Laptops,14226.0,18261.78
1091,PROD01091,Clothing T-Shirts 1091,Clothing,T-Shirts,558.0,630.15
1092,PROD01092,Furniture Tables 1092,Furniture,Tables,20287.0,22887.32
1093,PROD01093,Furniture Tables 1093,Furniture,Tables,15357.0,19276.31
1094,PROD01094,Home & Kitchen Decor 1094,Home & Kitchen,Decor,2891.0,3199.63
1095,PROD01095,Electronics Mobiles 1095,Electronics,Mobiles,24577.0,34466.4
1096,PROD01096,Electronics Mobiles 1096,Electronics,Mobiles,101768.0,149723.03
1097,PROD01097,Electronics Audio 1097,Electronics,Audio,86997.0,116804.46
1098,PROD01098,Clothing Jeans 1098,Clothing,Jeans,1762.0,2216.68
1099,PROD01099,Electronics Accessories 1099,Electronics,Accessories,48979.0,64328.39
1100,PROD01100,Furniture Storage 1100,Furniture,Storage,14812.0,21013.91
1101,PROD01101,Clothing Jackets 1101,Clothing,Jackets,790.0,963.19
1102,PROD01102,Clothing T-Shirts 1102,Clothing,T-Shirts,2467.0,3576.92
1103,PROD01103,Furniture Chairs 1103,Furniture,Chairs,3368.0,3711.58
1104,PROD01104,Home & Kitchen Appliances 1104,Home & Kitchen,Appliances,4785.0,7076.02
1105,PROD01105,Clothing T-Shirts 1105,Clothing,T-Shirts,1608.0,1904.99
1106,PROD01106,Furniture Chairs 1106,Furniture,Chairs,8029.0,9540.98
1107,PROD01107,Clothing T-Shirts 1107,Clothing,T-Shirts,669.0,784.43
1108,PROD01108,Electronics Accessories 1108,Electronics,Accessories,27174.0,33050.68
1109,PROD01109,Electronics Audio 1109,Electronics,Audio,33743.0,39781.88
1110,PROD01110,Home & Kitchen Decor 1110,Home & Kitchen,Decor,3225.0,3712.9
1111,PROD01111,Furniture Chairs 1111,Furniture,Chairs,11343.0,15288.17
1112,PROD01112,Furniture Tables 1112,Furniture,Tables,17920.0,22942.23
1113,PROD01113,Clothing Jackets 1113,Clothing,Jackets,2592.0,3009.2
1114,PROD01114,Clothing Jeans 1114,Clothing,Jeans,1954.0,2281.21
1115,PROD01115,Clothing T-Shirts 1115,Clothing,T-Shirts,1107.0,1533.06
1116,PROD01116,Home & Kitchen Decor 1116,Home & Kitchen,Decor,7182.0,8932.93
1117,PROD01117,Clothing Jeans 1117,Clothing,Jeans,2095.0,2677.71
1118,PROD01118,Clothing Jeans 1118,Clothing,Jeans,2459.0,2811.95
1119,PROD01119,Electronics Audio 1119,Electronics,Audio,44700.0,65106.39
1120,PROD01120,Furniture Tables 1120,Furniture,Tables,22533.0,25475.47
1121,PROD01121,Electronics Mobiles 1121,Electronics,Mobiles,140953.0,190660.16
1122,PROD01122,Home & Kitchen Appliances 1122,Home & Kitchen,Appliances,2042.0,2986.47
1123,PROD01123,Clothing Jackets 1123,Clothing,Jackets,2410.0,3106.11
1124,PROD01124,Furniture Tables 1124,Furniture,Tables,14861.0,17674.52
1125,PROD01125,Clothing T-Shirts 1125,Clothing,T-Shirts,2103.0,2734.84
1126,PROD01126,Electronics Accessories 1126,Electronics,Accessories,103385.0,134490.13
1127,PROD01127,Furniture Storage 1127,Furniture,Storage,24418.0,28479.63
1128,PROD01128,Furniture Tables 1128,Furniture,Tables,7217.0,8455.86
1129,PROD01129,Furniture Storage 1129,Furniture,Storage,17843.0,26330.38
1130,PROD01130,Electronics Laptops 1130,Electronics,Laptops,135832.0,162006.82
1131,PROD01131,Clothing Jeans 1131,Clothing,Jeans,1158.0,1293.63
1132,PROD01132,Furniture Storage 1132,Furniture,Storage,13837.0,17368.72
1133,PROD01133,Home & Kitchen Cookware 1133,Home & Kitchen,Cookware,626.0,934.14
1134,PROD01134,Clothing T-Shirts 1134,Clothing,T-Shirts,2335.0,3160.25
1135,PROD01135,Clothing Jackets 1135,Clothing,Jackets,1278.0,1701.6
1136,PROD01136,Furniture Tables 1136,Furniture,Tables,23419.0,29306.71
1137,PROD01137,Electronics Audio 1137,Electronics,Audio,106652.0,158812.26
1138,PROD01138,Furniture Storage 1138,Furniture,Storage,15298.0,18987.25
1139,PROD01139,Clothing Jeans 1139,Clothing,Jeans,2174.0,3162.88
1140,PROD01140,Electronics Laptops 1140,Electronics,Laptops,123316.0,143816.34
1141,PROD01141,Electronics Audio 1141,Electronics,Audio,63447.0,73604.62
1142,PROD01142,Furniture Tables 1142,Furniture,Tables,21727.0,30133.63
1143,PROD01143,Electronics Laptops 1143,Electronics,Laptops,116688.0,166218.44
1144,PROD01144,Electronics Accessories 1144,Electronics,Accessories,133518.0,172452.98
1145,PROD01145,Furniture Storage 1145,Furniture,Storage,15464.0,17149.24
1146,PROD01146,Electronics Laptops 1146,Electronics,Laptops,50239.0,57970.26
1147,PROD01147,Electronics Laptops 1147,Electronics,Laptops,22656.0,26429.05
1148,PROD01148,Furniture Storage 1148,Furniture,Storage,15285.0,20477.97
1149,PROD01149,Electronics Audio 1149,Electronics,Audio,30478.0,36166.33
1150,PROD01150,Home & Kitchen Decor 1150,Home & Kitchen,Decor,1697.0,2015.6
1151,PROD01151,Home & Kitchen Appliances 1151,Home & Kitchen,Appliances,1469.0,2082.82
1152,PROD01152,Furniture Storage 1152,Furniture,Storage,23615.0,30801.56
1153,PROD01153,Furniture Storage 1153,Furniture,Storage,24465.0,30264.88
1154,PROD01154,Home & Kitchen Appliances 1154,Home & Kitchen,Appliances,5138.0,5793.29
1155,PROD01155,Home & Kitchen Decor 1155,Home & Kitchen,Decor,1383.0,1581.36
1156,PROD01156,Furniture Storage 1156,Furniture,Storage,18526.0,25450.04
1157,PROD01157,Furniture Storage 1157,Furniture,Storage,5155.0,6036.34
1158,PROD01158,Electronics Mobiles 1158,Electronics,Mobiles,32429.0,41927.34
1159,PROD01159,Furniture Storage 1159,Furniture,Storage,19671.0,28149.37
1160,PROD01160,Home & Kitchen Appliances 1160,Home & Kitchen,Appliances,3746.0,4675.57
1161,PROD01161,Electronics Accessories 1161,Electronics,Accessories,68158.0,100558.18
1162,PROD01162,Home & Kitchen Decor 1162,Home & Kitchen,Decor,3171.0,4235.25
1163,PROD01163,Electronics Accessories 1163,Electronics,Accessories,43096.0,51793.08
1164,PROD01164,Furniture Chairs 1164,Furniture,Chairs,11282.0,15110.17
1165,PROD01165,Home & Kitchen Decor 1165,Home & Kitchen,Decor,1848.0,2036.84
1166,PROD01166,Electronics Mobiles 1166,Electronics,Mobiles,144252.0,159092.3
1167,PROD01167,Furniture Storage 1167,Furniture,Storage,12351.0,15605.96
1168,PROD01168,Electronics Laptops 1168,Electronics,Laptops,119692.0,162856.57
1169,PROD01169,Clothing Jeans 1169,Clothing,Jeans,2395.0,3040.27
1170,PROD01170,Clothing Jackets 1170,Clothing,Jackets,1328.0,1987.64
1171,PROD01171,Home & Kitchen Cookware 1171,Home & Kitchen,Cookware,3685.0,4867.3
1172,PROD01172,Home & Kitchen Cookware 1172,Home & Kitchen,Cookware,3332.0,4410.36
1173,PROD01173,Home & Kitchen Decor 1173,Home & Kitchen,Decor,2812.0,3742.94
1174,PROD01174,Home & Kitchen Appliances 1174,Home & Kitchen,Appliances,1431.0,2063.5
1175,PROD01175,Electronics Laptops 1175,Electronics,Laptops,125072.0,176757.22
1176,PROD01176,Furniture Chairs 1176,Furniture,Chairs,9027.0,11765.23
1177,PROD01177,Clothing Jackets 1177,Clothing,Jackets,2715.0,3743.5
1178,PROD01178,Electronics Laptops 1178,Electronics,Laptops,110001.0,163442.58
1179,PROD01179,Electronics Mobiles 1179,Electronics,Mobiles,46096.0,59402.42
1180,PROD01180,Home & Kitchen Cookware 1180,Home & Kitchen,Cookware,824.0,993.12
1181,PROD01181,Clothing T-Shirts 1181,Clothing,T-Shirts,2694.0,3004.09
1182,PROD01182,Home & Kitchen Decor 1182,Home & Kitchen,Decor,5329.0,7260.6
1183,PROD01183,Clothing Jackets 1183,Clothing,Jackets,2647.0,2972.54
1184,PROD01184,Furniture Storage 1184,Furniture,Storage,18199.0,23214.44
1185,PROD01185,Furniture Storage 1185,Furniture,Storage,18978.0,23046.93
1186,PROD01186,Electronics Laptops 1186,Electronics,Laptops,52428.0,71805.9
1187,PROD01187,Clothing T-Shirts 1187,Clothing,T-Shirts,2882.0,3170.53
1188,PROD01188,Furniture Chairs 1188,Furniture,Chairs,11041.0,15588.45
1189,PROD01189,Clothing Jackets 1189,Clothing,Jackets,1818.0,2294.64
1190,PROD01190,Furniture Storage 1190,Furniture,Storage,2503.0,3491.11
1191,PROD01191,Electronics Mobiles 1191,Electronics,Mobiles,82578.0,114821.03
1192,PROD01192,Clothing Jeans 1192,Clothing,Jeans,1332.0,1585.77
1193,PROD01193,Furniture Tables 1193,Furniture,Tables,15236.0,20263.31
1194,PROD01194,Clothing T-Shirts 1194,Clothing,T-Shirts,1867.0,2431.76
1195,PROD01195,Electronics Audio 1195,Electronics,Audio,97120.0,143621.66
1196,PROD01196,Clothing Jackets 1196,Clothing,Jackets,2554.0,3064.94
1197,PROD01197,Home & Kitchen Decor 1197,Home & Kitchen,Decor,4913.0,6354.73
1198,PROD01198,Furniture Tables 1198,Furniture,Tables,17035.0,23382.89
1199,PROD01199,Electronics Accessories 1199,Electronics,Accessories,38479.0,46295.16
1200,PROD01200,Home & Kitchen Appliances 1200,Home & Kitchen,Appliances,6760.0,10124.31
1201,PROD01201,Furniture Tables 1201,Furniture,Tables,15514.0,22994.51
1202,PROD01202,Electronics Audio 1202,Electronics,Audio,73079.0,88784.83
1203,PROD01203,Home & Kitchen Appliances 1203,Home & Kitchen,Appliances,6434.0,9190.52
1204,PROD01204,Electronics Laptops 1204,Electronics,Laptops,132926.0,162907.34
1205,PROD01205,Furniture Storage 1205,Furniture,Storage,10817.0,12689.57
1206,PROD01206,Furniture Tables 1206,Furniture,Tables,8542.0,10198.67
1207,PROD01207,Furniture Tables 1207,Furniture,Tables,8775.0,10457.02
1208,PROD01208,Furniture Storage 1208,Furniture,Storage,13666.0,15885.33
1209,PROD01209,Electronics Mobiles 1209,Electronics,Mobiles,28575.0,39157.03
1210,PROD01210,Home & Kitchen Appliances 1210,Home & Kitchen,Appliances,354.0,497.62
1211,PROD01211,Electronics Accessories 1211,Electronics,Accessories,105306.0,141980.6
1212,PROD01212,Home & Kitchen Appliances 1212,Home & Kitchen,Appliances,7416.0,8972.57
1213,PROD01213,Furniture Storage 1213,Furniture,Storage,11183.0,14081.09
1214,PROD01214,Furniture Chairs 1214,Furniture,Chairs,19227.0,27296.73
1215,PROD01215,Home & Kitchen Appliances 1215,Home & Kitchen,Appliances,566.0,736.36
1216,PROD01216,Home & Kitchen Appliances 1216,Home & Kitchen,Appliances,6656.0,7786.99
1217,PROD01217,Electronics Accessories 1217,Electronics,Accessories,90746.0,124837.84
1218,PROD01218,Electronics Laptops 1218,Electronics,Laptops,107464.0,143185.39
1219,PROD01219,Clothing Jeans 1219,Clothing,Jeans,2709.0,3913.79
1220,PROD01220,Furniture Storage 1220,Furniture,Storage,10613.0,12681.0
1221,PROD01221,Home & Kitchen Appliances 1221,Home & Kitchen,Appliances,3110.0,3876.21
1222,PROD01222,Home & Kitchen Decor 1222,Home & Kitchen,Decor,2024.0,2565.7
1223,PROD01223,Clothing Jeans 1223,Clothing,Jeans,1840.0,2229.81
1224,PROD01224,Furniture Storage 1224,Furniture,Storage,6297.0,9393.29
1225,PROD01225,Furniture Chairs 1225,Furniture,Chairs,10845.0,15417.63
1226,PROD01226,Home & Kitchen Decor 1226,Home & Kitchen,Decor,1906.0,2207.79
1227,PROD01227,Furniture Tables 1227,Furniture,Tables,2319.0,2714.72
1228,PROD01228,Home & Kitchen Cookware 1228,Home & Kitchen,Cookware,7617.0,10966.62
1229,PROD01229,Clothing Jeans 1229,Clothing,Jeans,1428.0,1714.16
1230,PROD01230,Electronics Accessories 1230,Electronics,Accessories,33945.0,46715.7
1231,PROD01231,Electronics Laptops 1231,Electronics,Laptops,74660.0,96357.37
1232,PROD01232,Electronics Accessories 1232,Electronics,Accessories,95728.0,115247.67
1233,PROD01233,Clothing Jackets 1233,Clothing,Jackets,2483.0,3656.81
1234,PROD01234,Clothing Jeans 1234,Clothing,Jeans,281.0,355.38
1235,PROD01235,Clothing Jackets 1235,Clothing,Jackets,2680.0,3161.28
1236,PROD01236,Furniture Tables 1236,Furniture,Tables,13636.0,16772.77
1237,PROD01237,Home & Kitchen Appliances 1237,Home & Kitchen,Appliances,3961.0,5766.63
1238,PROD01238,Home & Kitchen Appliances 1238,Home & Kitchen,Appliances,2647.0,3402.72
1239,PROD01239,Furniture Chairs 1239,Furniture,Chairs,22990.0,32716.77
1240,PROD01240,Clothing Jeans 1240,Clothing,Jeans,2785.0,3745.61
1241,PROD01241,Home & Kitchen Cookware 1241,Home & Kitchen,Cookware,948.0,1104.23
1242,PROD01242,Furniture Tables 1242,Furniture,Tables,12383.0,16855.8
1243,PROD01243,Clothing Jackets 1243,Clothing,Jackets,2840.0,3573.24
1244,PROD01244,Home & Kitchen Decor 1244,Home & Kitchen,Decor,6426.0,8577.22
1245,PROD01245,Home & Kitchen Decor 1245,Home & Kitchen,Decor,1670.0,1959.84
1246,PROD01246,Electronics Laptops 1246,Electronics,Laptops,69506.0,94862.42
1247,PROD01247,Electronics Laptops 1247,Electronics,Laptops,51754.0,65148.88
1248,PROD01248,Electronics Mobiles 1248,Electronics,Mobiles,132042.0,174212.72
1249,PROD01249,Electronics Accessories 1249,Electronics,Accessories,145358.0,204373.14
1250,PROD01250,Electronics Mobiles 1250,Electronics,Mobiles,76800.0,103468.1
1251,PROD01251,Electronics Accessories 1251,Electronics,Accessories,89099.0,106183.05
1252,PROD01252,Clothing Jeans 1252,Clothing,Jeans,2766.0,3182.46
1253,PROD01253,Furniture Chairs 1253,Furniture,Chairs,3151.0,4302.44
1254,PROD01254,Clothing Jeans 1254,Clothing,Jeans,2113.0,3148.35
1255,PROD01255,Clothing Jackets 1255,Clothing,Jackets,2022.0,2333.48
1256,PROD01256,Furniture Storage 1256,Furniture,Storage,21581.0,27680.17
1257,PROD01257,Home & Kitchen Appliances 1257,Home & Kitchen,Appliances,5541.0,7512.55
1258,PROD01258,Clothing Jeans 1258,Clothing,Jeans,2172.0,2858.06
1259,PROD01259,Electronics Accessories 1259,Electronics,Accessories,88705.0,110554.22
1260,PROD01260,Clothing T-Shirts 1260,Clothing,T-Shirts,1443.0,1593.39
1261,PROD01261,Furniture Tables 1261,Furniture,Tables,11396.0,14674.39
1262,PROD01262,Electronics Accessories 1262,Electronics,Accessories,133060.0,162312.47
1263,PROD01263,Home & Kitchen Decor 1263,Home & Kitchen,Decor,5190.0,6189.0
1264,PROD01264,Electronics Audio 1264,Electronics,Audio,57432.0,72633.93
1265,PROD01265,Home & Kitchen Decor 1265,Home & Kitchen,Decor,2347.0,2734.98
1266,PROD01266,Home & Kitchen Decor 1266,Home & Kitchen,Decor,2107.0,2539.34
1267,PROD01267,Home & Kitchen Appliances 1267,Home & Kitchen,Appliances,2262.0,2955.63
1268,PROD01268,Clothing Jeans 1268,Clothing,Jeans,2856.0,3990.32
1269,PROD01269,Clothing Jeans 1269,Clothing,Jeans,970.0,1398.15
1270,PROD01270,Furniture Chairs 1270,Furniture,Chairs,11489.0,13145.05
1271,PROD01271,Home & Kitchen Appliances 1271,Home & Kitchen,Appliances,4009.0,4846.29
1272,PROD01272,Home & Kitchen Cookware 1272,Home & Kitchen,Cookware,2926.0,3241.3
1273,PROD01273,Electronics Mobiles 1273,Electronics,Mobiles,56742.0,84485.04
1274,PROD01274,Clothing Jeans 1274,Clothing,Jeans,712.0,986.89
1275,PROD01275,Electronics Laptops 1275,Electronics,Laptops,31644.0,36715.69
1276,PROD01276,Home & Kitchen Cookware 1276,Home & Kitchen,Cookware,3100.0,3931.1
1277,PROD01277,Home & Kitchen Decor 1277,Home & Kitchen,Decor,4098.0,5650.22
1278,PROD01278,Electronics Audio 1278,Electronics,Audio,29030.0,41728.26
1279,PROD01279,Furniture Chairs 1279,Furniture,Chairs,10732.0,15134.92
1280,PROD01280,Electronics Accessories 1280,Electronics,Accessories,55606.0,65441.42
1281,PROD01281,Clothing Jeans 1281,Clothing,Jeans,251.0,288.34
1282,PROD01282,Furniture Tables 1282,Furniture,Tables,16514.0,19798.05
1283,PROD01283,Electronics Laptops 1283,Electronics,Laptops,128805.0,179570.8
1284,PROD01284,Electronics Laptops 1284,Electronics,Laptops,131948.0,165680.4
1285,PROD01285,Clothing Jeans 1285,Clothing,Jeans,849.0,1147.56
1286,PROD01286,Electronics Mobiles 1286,Electronics,Mobiles,74404.0,96166.56
1287,PROD01287,Clothing T-Shirts 1287,Clothing,T-Shirts,1676.0,2438.59
1288,PROD01288,Furniture Chairs 1288,Furniture,Chairs,9732.0,13168.99
1289,PROD01289,Clothing T-Shirts 1289,Clothing,T-Shirts,885.0,1254.71
1290,PROD01290,Electronics Accessories 1290,Electronics,Accessories,71724.0,79152.59
1291,PROD01291,Electronics Accessories 1291,Electronics,Accessories,48630.0,60717.45
1292,PROD01292,Electronics Laptops 1292,Electronics,Laptops,49339.0,64139.11
1293,PROD01293,Clothing Jackets 1293,Clothing,Jackets,445.0,500.14
1294,PROD01294,Furniture Storage 1294,Furniture,Storage,19575.0,27729.68
1295,PROD01295,Furniture Tables 1295,Furniture,Tables,9624.0,11805.72
1296,PROD01296,Clothing Jeans 1296,Clothing,Jeans,990.0,1097.46
1297,PROD01297,Home & Kitchen Decor 1297,Home & Kitchen,Decor,6234.0,7193.37
1298,PROD01298,Electronics Accessories 1298,Electronics,Accessories,122688.0,162391.05
1299,PROD01299,Home & Kitchen Cookware 1299,Home & Kitchen,Cookware,4942.0,5805.12
1300,PROD01300,Clothing Jeans 1300,Clothing,Jeans,2118.0,2563.05
1301,PROD01301,Furniture Chairs 1301,Furniture,Chairs,19404.0,22547.65
1302,PROD01302,Clothing Jeans 1302,Clothing,Jeans,2418.0,3014.87
1303,PROD01303,Electronics Accessories 1303,Electronics,Accessories,56636.0,82301.9
1304,PROD01304,Clothing Jackets 1304,Clothing,Jackets,1178.0,1446.91
1305,PROD01305,Electronics Accessories 1305,Electronics,Accessories,57773.0,75661.13
1306,PROD01306,Home & Kitchen Appliances 1306,Home & Kitchen,Appliances,1562.0,2101.23
1307,PROD01307,Clothing Jeans 1307,Clothing,Jeans,2825.0,3471.39
1308,PROD01308,Electronics Mobiles 1308,Electronics,Mobiles,19475.0,27928.66
1309,PROD01309,Furniture Chairs 1309,Furniture,Chairs,3024.0,3570.83
1310,PROD01310,Home & Kitchen Cookware 1310,Home & Kitchen,Cookware,1108.0,1232.9
1311,PROD01311,Home & Kitchen Appliances 1311,Home & Kitchen,Appliances,4313.0,5651.45
1312,PROD01312,Clothing T-Shirts 1312,Clothing,T-Shirts,1700.0,2020.09
1313,PROD01313,Electronics Mobiles 1313,Electronics,Mobiles,62719.0,85442.08
1314,PROD01314,Electronics Accessories 1314,Electronics,Accessories,23912.0,29755.39
1315,PROD01315,Home & Kitchen Decor 1315,Home & Kitchen,Decor,6806.0,9415.24
1316,PROD01316,Clothing Jackets 1316,Clothing,Jackets,366.0,510.1
1317,PROD01317,Clothing T-Shirts 1317,Clothing,T-Shirts,1084.0,1608.91
1318,PROD01318,Electronics Mobiles 1318,Electronics,Mobiles,68559.0,89994.96
1319,PROD01319,Furniture Chairs 1319,Furniture,Chairs,19242.0,26222.05
1320,PROD01320,Furniture Storage 1320,Furniture,Storage,20289.0,25687.37
1321,PROD01321,Electronics Audio 1321,Electronics,Audio,128250.0,177115.84
1322,PROD01322,Home & Kitchen Cookware 1322,Home & Kitchen,Cookware,1666.0,2360.7
1323,PROD01323,Home & Kitchen Appliances 1323,Home & Kitchen,Appliances,3064.0,4176.27
1324,PROD01324,Home & Kitchen Decor 1324,Home & Kitchen,Decor,7693.0,9432.09
1325,PROD01325,Clothing Jeans 1325,Clothing,Jeans,1888.0,2653.91
1326,PROD01326,Home & Kitchen Appliances 1326,Home & Kitchen,Appliances,2949.0,3961.58
1327,PROD01327,Furniture Tables 1327,Furniture,Tables,20030.0,29453.29
1328,PROD01328,Clothing Jeans 1328,Clothing,Jeans,2053.0,2625.79
1329,PROD01329,Home & Kitchen Cookware 1329,Home & Kitchen,Cookware,6249.0,6960.54
1330,PROD01330,Clothing Jackets 1330,Clothing,Jackets,266.0,347.67
1331,PROD01331,Clothing T-Shirts 1331,Clothing,T-Shirts,1430.0,2136.07
1332,PROD01332,Furniture Tables 1332,Furniture,Tables,2711.0,3818.74
1333,PROD01333,Clothing Jackets 1333,Clothing,Jackets,2294.0,3033.88
1334,PROD01334,Furniture Chairs 1334,Furniture,Chairs,3236.0,4155.5
1335,PROD01335,Furniture Chairs 1335,Furniture,Chairs,10683.0,13319.92
1336,PROD01336,Furniture Chairs 1336,Furniture,Chairs,10396.0,14808.37
1337,PROD01337,Electronics Accessories 1337,Electronics,Accessories,64999.0,90589.52
1338,PROD01338,Clothing Jeans 1338,Clothing,Jeans,908.0,1176.14
1339,PROD01339,Electronics Audio 1339,Electronics,Audio,17796.0,24777.65
1340,PROD01340,Home & Kitchen Cookware 1340,Home & Kitchen,Cookware,6690.0,7508.65
1341,PROD01341,Clothing Jeans 1341,Clothing,Jeans,1978.0,2505.35
1342,PROD01342,Electronics Laptops 1342,Electronics,Laptops,10997.0,14885.04
1343,PROD01343,Home & Kitchen Cookware 1343,Home & Kitchen,Cookware,2796.0,3662.07
1344,PROD01344,Clothing Jackets 1344,Clothing,Jackets,2513.0,2914.66
1345,PROD01345,Furniture Chairs 1345,Furniture,Chairs,3655.0,5005.35
1346,PROD01346,Home & Kitchen Decor 1346,Home & Kitchen,Decor,6467.0,8653.19
1347,PROD01347,Electronics Laptops 1347,Electronics,Laptops,121229.0,147403.94
1348,PROD01348,Home & Kitchen Cookware 1348,Home & Kitchen,Cookware,1382.0,1706.03
1349,PROD01349,Home & Kitchen Appliances 1349,Home & Kitchen,Appliances,6405.0,7171.84
1350,PROD01350,Home & Kitchen Decor 1350,Home & Kitchen,Decor,996.0,1254.37
1351,PROD01351,Home & Kitchen Appliances 1351,Home & Kitchen,Appliances,1368.0,1921.78
1352,PROD01352,Home & Kitchen Appliances 1352,Home & Kitchen,Appliances,1922.0,2489.27
