customer_id,total_revenue,total_orders,total_profit,customer_name,Segment,CLV_realized,expected_lifespan,CLV_projected
6909,175851.05,6,27785.36,Cust6909,At Risk,27785.36,2,55570.72
6910,79463.32,8,11441.19,Cust6910,At Risk,11441.19,2,22882.38
6911,159858.8,9,36067.36,Cust6911,At Risk,36067.36,2,72134.72
6912,97526.27,5,17116.88,Cust6912,Lost / Churn,17116.88,0,0.0
6913,229613.94,6,47713.76,Cust6913,At Risk,47713.76,2,95427.52
6914,102861.55,8,15171.25,Cust6914,At Risk,15171.25,2,30342.5
6915,329073.25,10,63074.09,Cust6915,Potential Loyalists,63074.09,3,189222.27
6916,4976.45,2,598.86,Cust6916,Lost / Churn,598.86,0,0.0
6917,301711.41,8,66683.29,Cust6917,Potential Loyalists,66683.29,3,200049.87
6918,248847.08,8,45415.79,Cust6918,Potential Loyalists,45415.79,3,136247.37
6919,219250.21,8,39222.03,Cust6919,Potential Loyalists,39222.03,3,117666.09
6920,53078.2,5,9381.97,Cust6920,Lost / Churn,9381.97,0,0.0
6921,396038.91,13,65494.76,Cust6921,Champions,65494.76,5,327473.8
6922,116626.71,11,16432.51,Cust6922,Potential Loyalists,16432.51,3,49297.53
6923,56610.79,7,8481.96,Cust6923,Hibernating,8481.96,1,8481.96
6924,227939.9,7,30735.25,Cust6924,At Risk,30735.25,2,61470.5
6925,104860.41,7,19668.39,Cust6925,At Risk,19668.39,2,39336.78
6926,216718.73,5,37907.21,Cust6926,At Risk,37907.21,2,75814.42
6927,225020.09,9,30832.76,Cust6927,Loyal Customers,30832.76,4,123331.04
6928,255733.74,9,36010.05,Cust6928,Potential Loyalists,36010.05,3,108030.15
6929,87601.6,5,15023.19,Cust6929,Lost / Churn,15023.19,0,0.0
6930,228589.34,10,56244.45,Cust6930,Loyal Customers,56244.45,4,224977.8
6931,53140.85,7,8728.29,Cust6931,Hibernating,8728.29,1,8728.29
6932,143114.33,6,18813.43,Cust6932,Hibernating,18813.43,1,18813.43
6933,139142.88,8,19217.48,Cust6933,At Risk,19217.48,2,38434.96
6934,206206.03,6,36662.01,Cust6934,At Risk,36662.01,2,73324.02
6935,36594.43,5,5832.56,Cust6935,Hibernating,5832.56,1,5832.56
6936,273551.22,8,49681.43,Cust6936,Potential Loyalists,49681.43,3,149044.29
6937,182288.3,12,33043.37,Cust6937,Potential Loyalists,33043.37,3,99130.11
6938,115342.73,5,26277.72,Cust6938,Lost / Churn,26277.72,0,0.0
6939,138755.45,5,24718.18,Cust6939,At Risk,24718.18,2,49436.36
6940,241547.69,8,43611.25,Cust6940,Potential Loyalists,43611.25,3,130833.75
6941,127174.96,8,10987.88,Cust6941,At Risk,10987.88,2,21975.76
6942,320984.9,6,43477.42,Cust6942,Potential Loyalists,43477.42,3,130432.26
6943,32245.7,8,4664.99,Cust6943,At Risk,4664.99,2,9329.98
6944,72286.12,9,6865.66,Cust6944,At Risk,6865.66,2,13731.32
6945,228262.82,8,44673.01,Cust6945,Loyal Customers,44673.01,4,178692.04
6946,138757.63,8,21879.35,Cust6946,At Risk,21879.35,2,43758.7
6947,164764.03,11,12887.54,Cust6947,Loyal Customers,12887.54,4,51550.16
6948,187696.34,12,37983.15,Cust6948,Champions,37983.15,5,189915.75
6949,184086.8,11,10370.45,Cust6949,Champions,10370.45,5,51852.25
6950,96883.22,7,12819.41,Cust6950,At Risk,12819.41,2,25638.82
6951,233633.77,8,25818.52,Cust6951,Potential Loyalists,25818.52,3,77455.56
6952,138160.43,8,25287.61,Cust6952,At Risk,25287.61,2,50575.22
6953,83096.46,9,16461.47,Cust6953,At Risk,16461.47,2,32922.94
6954,163110.8,8,27423.3,Cust6954,Loyal Customers,27423.3,4,109693.2
6955,167015.71,8,17916.63,Cust6955,At Risk,17916.63,2,35833.26
6956,115392.29,8,22110.07,Cust6956,Loyal Customers,22110.07,4,88440.28
6957,156142.11,3,21093.83,Cust6957,At Risk,21093.83,2,42187.66
6958,248359.89,9,36704.67,Cust6958,Potential Loyalists,36704.67,3,110114.01
6959,171336.86,6,22412.61,Cust6959,At Risk,22412.61,2,44825.22
6960,129458.33,9,20582.36,Cust6960,Loyal Customers,20582.36,4,82329.44
6961,167149.66,10,37179.18,Cust6961,At Risk,37179.18,2,74358.36
6962,62204.89,3,7019.87,Cust6962,Hibernating,7019.87,1,7019.87
6963,205911.17,10,51396.61,Cust6963,At Risk,51396.61,2,102793.22
6964,367354.5,9,51232.15,Cust6964,Champions,51232.15,5,256160.75
6965,366312.94,8,72897.27,Cust6965,At Risk,72897.27,2,145794.54
6966,71989.17,5,4333.41,Cust6966,At Risk,4333.41,2,8666.82
6967,77751.55,2,17063.55,Cust6967,Lost / Churn,17063.55,0,0.0
6968,404013.86,11,74908.5,Cust6968,Champions,74908.5,5,374542.5
6969,349095.7,9,41447.44,Cust6969,Champions,41447.44,5,207237.2
6970,276349.18,7,50112.65,Cust6970,Potential Loyalists,50112.65,3,150337.95
6971,104403.54,6,19254.65,Cust6971,Hibernating,19254.65,1,19254.65
6972,199421.88,8,27296.29,Cust6972,At Risk,27296.29,2,54592.58
6973,221364.16,10,31739.58,Cust6973,Potential Loyalists,31739.58,3,95218.74
6974,424521.87,11,101450.49,Cust6974,Champions,101450.49,5,507252.45
6975,108452.21,7,17724.38,Cust6975,At Risk,17724.38,2,35448.76
6976,184973.42,6,50486.36,Cust6976,Loyal Customers,50486.36,4,201945.44
6977,86042.06,5,17825.57,Cust6977,Lost / Churn,17825.57,0,0.0
6978,290479.24,10,54576.08,Cust6978,Champions,54576.08,5,272880.4
6979,96518.25,9,19421.91,Cust6979,Loyal Customers,19421.91,4,77687.64
6980,235097.04,11,31717.77,Cust6980,Potential Loyalists,31717.77,3,95153.31
6981,286152.35,10,54321.7,Cust6981,Potential Loyalists,54321.7,3,162965.1
6982,208377.78,12,37599.92,Cust6982,Potential Loyalists,37599.92,3,112799.76
6983,337390.29,10,50033.34,Cust6983,Champions,50033.34,5,250166.7
6984,131585.54,4,15015.55,Cust6984,Lost / Churn,15015.55,0,0.0
6985,160230.03,7,31973.6,Cust6985,Loyal Customers,31973.6,4,127894.4
6986,195711.52,10,33435.09,Cust6986,Champions,33435.09,5,167175.45
6987,208325.57,6,34510.06,Cust6987,At Risk,34510.06,2,69020.12
6988,58460.37,4,9514.2,Cust6988,Hibernating,9514.2,1,9514.2
6989,110552.35,8,15576.01,Cust6989,At Risk,15576.01,2,31152.02
6990,264787.05,9,46594.3,Cust6990,Champions,46594.3,5,232971.5
6991,80721.26,7,16418.88,Cust6991,Hibernating,16418.88,1,16418.88
6992,178265.61,9,35924.86,Cust6992,Potential Loyalists,35924.86,3,107774.58
6993,96223.34,4,11911.72,Cust6993,At Risk,11911.72,2,23823.44
6994,153661.89,12,26663.34,Cust6994,Potential Loyalists,26663.34,3,79990.02
6995,122976.8,9,12016.71,Cust6995,Loyal Customers,12016.71,4,48066.84
6996,61369.44,5,11404.66,Cust6996,Lost / Churn,11404.66,0,0.0
6997,352886.44,7,70962.0,Cust6997,At Risk,70962.0,2,141924.0
6998,203299.62,9,39728.69,Cust6998,Potential Loyalists,39728.69,3,119186.07
6999,137007.92,3,19868.86,Cust6999,At Risk,19868.86,2,39737.72
7000,100126.69,6,13778.75,Cust7000,At Risk,13778.75,2,27557.5
7001,260352.81,8,49531.83,Cust7001,Champions,49531.83,5,247659.15
7002,193877.54,7,29785.55,Cust7002,At Risk,29785.55,2,59571.1
7003,206867.54,6,47224.86,Cust7003,Loyal Customers,47224.86,4,188899.44
7004,170873.39,7,10277.9,Cust7004,At Risk,10277.9,2,20555.8
7005,109868.66,13,19830.16,Cust7005,Potential Loyalists,19830.16,3,59490.48
7006,86887.66,4,11059.28,Cust7006,Hibernating,11059.28,1,11059.28
7007,82187.07,6,21119.6,Cust7007,Lost / Churn,21119.6,0,0.0
7008,173595.67,12,35825.37,Cust7008,Champions,35825.37,5,179126.85
7009,73466.35,5,12733.81,Cust7009,Lost / Churn,12733.81,0,0.0
7010,120350.83,4,20021.94,Cust7010,Lost / Churn,20021.94,0,0.0
7011,134734.25,11,30841.33,Cust7011,Loyal Customers,30841.33,4,123365.32
7012,78878.03,3,8586.58,Cust7012,Lost / Churn,8586.58,0,0.0
7013,236959.21,10,30417.85,Cust7013,Loyal Customers,30417.85,4,121671.4
7014,227423.48,12,37319.98,Cust7014,Champions,37319.98,5,186599.9
7015,169197.29,10,28489.44,Cust7015,Loyal Customers,28489.44,4,113957.76
7016,172212.77,8,43427.99,Cust7016,At Risk,43427.99,2,86855.98
7017,102269.56,4,14345.13,Cust7017,Lost / Churn,14345.13,0,0.0
7018,23884.47,4,2720.57,Cust7018,Lost / Churn,2720.57,0,0.0
7019,37654.4,8,8735.18,Cust7019,At Risk,8735.18,2,17470.36
7020,132080.74,6,16838.39,Cust7020,At Risk,16838.39,2,33676.78
7021,41149.19,6,5295.67,Cust7021,Lost / Churn,5295.67,0,0.0
7022,111295.15,5,21633.37,Cust7022,At Risk,21633.37,2,43266.74
7023,78447.01,2,12427.01,Cust7023,Lost / Churn,12427.01,0,0.0
7024,170061.7,8,32570.1,Cust7024,At Risk,32570.1,2,65140.2
7025,145708.29,5,30612.35,Cust7025,At Risk,30612.35,2,61224.7
7026,70872.3,9,11742.95,Cust7026,At Risk,11742.95,2,23485.9
7027,128814.97,4,29615.52,Cust7027,Lost / Churn,29615.52,0,0.0
7028,76413.4,8,15570.12,Cust7028,At Risk,15570.12,2,31140.24
7029,164458.9,7,40444.96,Cust7029,At Risk,40444.96,2,80889.92
7030,253076.81,7,29961.1,Cust7030,Potential Loyalists,29961.1,3,89883.3
7031,134467.56,12,16946.03,Cust7031,Champions,16946.03,5,84730.15
7032,227575.92,10,46902.11,Cust7032,Loyal Customers,46902.11,4,187608.44
7033,258115.39,15,52519.73,Cust7033,Champions,52519.73,5,262598.65
7034,10572.1,2,1030.62,Cust7034,Lost / Churn,1030.62,0,0.0
7035,327399.89,9,33431.91,Cust7035,Potential Loyalists,33431.91,3,100295.73
7036,61960.18,6,11972.05,Cust7036,Lost / Churn,11972.05,0,0.0
7037,107580.42,8,26396.59,Cust7037,At Risk,26396.59,2,52793.18
7038,168237.16,9,25559.19,Cust7038,At Risk,25559.19,2,51118.38
7039,196083.46,5,9141.52,Cust7039,Hibernating,9141.52,1,9141.52
7040,195917.07,6,31954.59,Cust7040,At Risk,31954.59,2,63909.18
7041,157788.63,6,31321.19,Cust7041,At Risk,31321.19,2,62642.38
7042,186323.98,9,34922.06,Cust7042,Potential Loyalists,34922.06,3,104766.18
7043,263973.88,12,33032.01,Cust7043,Champions,33032.01,5,165160.05
7044,169925.29,6,30756.51,Cust7044,At Risk,30756.51,2,61513.02
7045,131927.66,6,18555.86,Cust7045,At Risk,18555.86,2,37111.72
7046,301028.05,15,57158.9,Cust7046,Champions,57158.9,5,285794.5
7047,218928.58,7,30107.15,Cust7047,At Risk,30107.15,2,60214.3
7048,285730.83,8,56357.96,Cust7048,Loyal Customers,56357.96,4,225431.84
7049,105456.86,9,17393.06,Cust7049,Loyal Customers,17393.06,4,69572.24
7050,267704.68,9,42941.43,Cust7050,Potential Loyalists,42941.43,3,128824.29
7051,265584.6,15,36718.17,Cust7051,Champions,36718.17,5,183590.85
7052,119943.35,8,23578.51,Cust7052,Loyal Customers,23578.51,4,94314.04
7053,78605.99,10,10148.37,Cust7053,Loyal Customers,10148.37,4,40593.48
7054,185245.91,7,36858.14,Cust7054,At Risk,36858.14,2,73716.28
7055,206626.15,8,41894.84,Cust7055,Loyal Customers,41894.84,4,167579.36
7056,233803.07,14,37323.77,Cust7056,Potential Loyalists,37323.77,3,111971.31
7057,289226.83,8,63591.63,Cust7057,Potential Loyalists,63591.63,3,190774.89
7058,114687.54,4,29451.5,Cust7058,At Risk,29451.5,2,58903.0
7059,68601.79,4,11735.03,Cust7059,Hibernating,11735.03,1,11735.03
7060,222259.26,8,33827.0,Cust7060,At Risk,33827.0,2,67654.0
7061,171074.57,7,27534.77,Cust7061,At Risk,27534.77,2,55069.54
7062,54063.17,2,15553.66,Cust7062,Hibernating,15553.66,1,15553.66
7063,229892.19,7,44089.34,Cust7063,Loyal Customers,44089.34,4,176357.36
7064,108158.33,7,16697.71,Cust7064,Hibernating,16697.71,1,16697.71
7065,312953.24,10,46356.19,Cust7065,Champions,46356.19,5,231780.95
7066,193568.67,7,33545.81,Cust7066,At Risk,33545.81,2,67091.62
7067,176881.02,6,29413.42,Cust7067,Hibernating,29413.42,1,29413.42
7068,192195.22,13,20597.04,Cust7068,Champions,20597.04,5,102985.2
7069,20752.17,4,3350.58,Cust7069,Lost / Churn,3350.58,0,0.0
7070,157019.25,10,24597.58,Cust7070,Potential Loyalists,24597.58,3,73792.74
7071,250227.77,9,41489.64,Cust7071,Potential Loyalists,41489.64,3,124468.92
7072,113128.62,4,15269.82,Cust7072,Lost / Churn,15269.82,0,0.0
7073,205924.23,10,39230.3,Cust7073,Loyal Customers,39230.3,4,156921.2
7074,31395.25,4,5089.52,Cust7074,Hibernating,5089.52,1,5089.52
7075,67641.48,5,15813.77,Cust7075,Lost / Churn,15813.77,0,0.0
7076,82968.22,5,10280.82,Cust7076,Lost / Churn,10280.82,0,0.0
7077,181912.54,7,29234.6,Cust7077,Loyal Customers,29234.6,4,116938.4
7078,165122.12,12,43055.18,Cust7078,Champions,43055.18,5,215275.9
7079,122638.44,9,18992.79,Cust7079,Loyal Customers,18992.79,4,75971.16
7080,238043.8,11,42672.09,Cust7080,Potential Loyalists,42672.09,3,128016.27
7081,193823.06,10,33273.55,Cust7081,Champions,33273.55,5,166367.75
7082,216270.58,10,36826.23,Cust7082,Champions,36826.23,5,184131.15
7083,256199.22,9,42746.47,Cust7083,Potential Loyalists,42746.47,3,128239.41
7084,56751.38,4,5430.69,Cust7084,Lost / Churn,5430.69,0,0.0
7085,125317.19,7,24641.62,Cust7085,At Risk,24641.62,2,49283.24
7086,215214.85,12,38089.82,Cust7086,Champions,38089.82,5,190449.1
7087,90839.84,7,15788.44,Cust7087,Hibernating,15788.44,1,15788.44
7088,175780.79,7,41075.89,Cust7088,At Risk,41075.89,2,82151.78
7089,275149.4,8,61379.91,Cust7089,Potential Loyalists,61379.91,3,184139.73
7090,15479.5,7,3134.2,Cust7090,At Risk,3134.2,2,6268.4
7091,216092.63,6,39173.92,Cust7091,At Risk,39173.92,2,78347.84
7092,33986.0,5,3234.61,Cust7092,Hibernating,3234.61,1,3234.61
7093,312663.48,14,62691.89,Cust7093,Champions,62691.89,5,313459.45
7094,65329.76,4,19363.46,Cust7094,Lost / Churn,19363.46,0,0.0
7095,112732.44,8,22340.87,Cust7095,At Risk,22340.87,2,44681.74
7096,297671.38,9,32599.81,Cust7096,Champions,32599.81,5,162999.05
7097,316657.99,11,39535.16,Cust7097,Champions,39535.16,5,197675.8
7098,26835.14,3,5993.81,Cust7098,Lost / Churn,5993.81,0,0.0
7099,69395.4,6,11650.78,Cust7099,Hibernating,11650.78,1,11650.78
7100,80451.12,5,12371.39,Cust7100,Hibernating,12371.39,1,12371.39
7101,117328.71,10,24950.97,Cust7101,At Risk,24950.97,2,49901.94
7102,229720.7,10,35830.17,Cust7102,Potential Loyalists,35830.17,3,107490.51
7103,339117.68,11,74511.15,Cust7103,Potential Loyalists,74511.15,3,223533.45
7104,280535.46,10,54380.67,Cust7104,Champions,54380.67,5,271903.35
7105,362258.79,7,64699.75,Cust7105,At Risk,64699.75,2,129399.5
7106,95010.7,7,13969.35,Cust7106,Hibernating,13969.35,1,13969.35
7107,195458.05,10,35047.88,Cust7107,Champions,35047.88,5,175239.4
7108,142783.87,7,19305.89,Cust7108,Loyal Customers,19305.89,4,77223.56
7109,248038.17,11,32810.55,Cust7109,Potential Loyalists,32810.55,3,98431.65
7110,214669.74,5,33133.32,Cust7110,At Risk,33133.32,2,66266.64
7111,229075.34,9,40973.71,Cust7111,Potential Loyalists,40973.71,3,122921.13
7112,245147.77,11,51078.38,Cust7112,Potential Loyalists,51078.38,3,153235.14
7113,134075.3,8,20722.58,Cust7113,At Risk,20722.58,2,41445.16
7114,210581.31,8,48825.05,Cust7114,At Risk,48825.05,2,97650.1
7115,123853.32,4,20422.21,Cust7115,Hibernating,20422.21,1,20422.21
7116,20784.68,3,3922.68,Cust7116,Hibernating,3922.68,1,3922.68
7117,72928.75,4,14532.98,Cust7117,Hibernating,14532.98,1,14532.98
7118,264447.57,7,53412.81,Cust7118,At Risk,53412.81,2,106825.62
7119,119448.49,4,14320.77,Cust7119,At Risk,14320.77,2,28641.54
7120,105504.37,7,18749.35,Cust7120,At Risk,18749.35,2,37498.7
7121,28982.04,5,6518.86,Cust7121,Lost / Churn,6518.86,0,0.0
7122,46626.57,4,8067.89,Cust7122,Lost / Churn,8067.89,0,0.0
7123,202228.77,9,31793.79,Cust7123,Potential Loyalists,31793.79,3,95381.37
7124,92466.65,5,1455.17,Cust7124,Lost / Churn,1455.17,0,0.0
7125,230394.21,10,35444.22,Cust7125,Loyal Customers,35444.22,4,141776.88
7126,68102.63,5,11548.44,Cust7126,At Risk,11548.44,2,23096.88
7127,174078.93,7,25393.0,Cust7127,At Risk,25393.0,2,50786.0
7128,207643.13,11,41567.86,Cust7128,Potential Loyalists,41567.86,3,124703.58
7129,95823.83,3,16662.71,Cust7129,Lost / Churn,16662.71,0,0.0
7130,77497.27,6,10897.31,Cust7130,Hibernating,10897.31,1,10897.31
7131,144425.56,8,26233.86,Cust7131,Loyal Customers,26233.86,4,104935.44
7132,141663.33,6,18058.47,Cust7132,Loyal Customers,18058.47,4,72233.88
7133,206455.94,8,34958.13,Cust7133,Loyal Customers,34958.13,4,139832.52
7134,323890.72,13,52749.92,Cust7134,Champions,52749.92,5,263749.6
7135,6978.13,2,703.54,Cust7135,Lost / Churn,703.54,0,0.0
7136,206897.71,9,33761.78,Cust7136,Potential Loyalists,33761.78,3,101285.34
7137,70746.94,3,11012.71,Cust7137,Hibernating,11012.71,1,11012.71
7138,199786.82,10,40788.19,Cust7138,Potential Loyalists,40788.19,3,122364.57
7139,179902.28,10,31703.56,Cust7139,Potential Loyalists,31703.56,3,95110.68
7140,186675.14,6,35566.08,Cust7140,Loyal Customers,35566.08,4,142264.32
7141,78218.8,4,12551.59,Cust7141,Lost / Churn,12551.59,0,0.0
7142,225116.31,6,29974.43,Cust7142,Loyal Customers,29974.43,4,119897.72
7143,156887.77,6,30211.43,Cust7143,Hibernating,30211.43,1,30211.43
7144,154099.86,3,17207.56,Cust7144,Hibernating,17207.56,1,17207.56
7145,173303.12,9,39337.44,Cust7145,Loyal Customers,39337.44,4,157349.76
7146,104381.94,7,17908.71,Cust7146,At Risk,17908.71,2,35817.42
7147,76460.01,7,16600.65,Cust7147,Hibernating,16600.65,1,16600.65
7148,90883.74,5,17335.93,Cust7148,Hibernating,17335.93,1,17335.93
7149,62553.9,4,4383.53,Cust7149,Hibernating,4383.53,1,4383.53
7150,172202.96,7,20735.67,Cust7150,Hibernating,20735.67,1,20735.67
7151,213546.32,7,14955.2,Cust7151,Loyal Customers,14955.2,4,59820.8
7152,129230.54,4,22101.11,Cust7152,Hibernating,22101.11,1,22101.11
7153,12947.12,3,2150.91,Cust7153,Hibernating,2150.91,1,2150.91
7154,50956.84,7,10110.29,Cust7154,At Risk,10110.29,2,20220.58
7155,53676.82,6,11362.02,Cust7155,Hibernating,11362.02,1,11362.02
7156,201887.93,7,36145.08,Cust7156,At Risk,36145.08,2,72290.16
7157,142482.56,6,15840.2,Cust7157,At Risk,15840.2,2,31680.4
7158,133892.28,7,26353.09,Cust7158,At Risk,26353.09,2,52706.18
7159,192291.02,10,20965.83,Cust7159,Loyal Customers,20965.83,4,83863.32
7160,223907.43,9,39417.82,Cust7160,Champions,39417.82,5,197089.1
7161,151592.33,7,27550.91,Cust7161,At Risk,27550.91,2,55101.82
7162,109649.85,7,19586.12,Cust7162,At Risk,19586.12,2,39172.24
7163,105508.29,6,19744.31,Cust7163,At Risk,19744.31,2,39488.62
7164,249335.79,10,45226.95,Cust7164,Champions,45226.95,5,226134.75
7165,180712.87,8,15631.59,Cust7165,At Risk,15631.59,2,31263.18
7166,218149.36,11,33459.07,Cust7166,Champions,33459.07,5,167295.35
7167,157442.52,9,20457.26,Cust7167,Loyal Customers,20457.26,4,81829.04
7168,51223.61,2,10744.73,Cust7168,Hibernating,10744.73,1,10744.73
7169,162627.61,11,25977.72,Cust7169,Loyal Customers,25977.72,4,103910.88
7170,237499.38,7,29312.56,Cust7170,At Risk,29312.56,2,58625.12
7171,106103.24,8,23075.05,Cust7171,At Risk,23075.05,2,46150.1
7172,42738.94,3,4784.56,Cust7172,Lost / Churn,4784.56,0,0.0
7173,99037.75,8,21076.83,Cust7173,At Risk,21076.83,2,42153.66
7174,258884.09,12,53123.05,Cust7174,Champions,53123.05,5,265615.25
7175,130792.58,5,22149.11,Cust7175,Lost / Churn,22149.11,0,0.0
7176,194280.83,9,28986.53,Cust7176,Potential Loyalists,28986.53,3,86959.59
7177,119746.42,7,16850.44,Cust7177,At Risk,16850.44,2,33700.88
7178,461219.91,12,65852.27,Cust7178,Champions,65852.27,5,329261.35
7179,96093.11,4,7603.64,Cust7179,Lost / Churn,7603.64,0,0.0
7180,163309.74,7,32216.93,Cust7180,At Risk,32216.93,2,64433.86
7181,23351.28,5,5209.8,Cust7181,Lost / Churn,5209.8,0,0.0
7182,182452.49,10,31813.29,Cust7182,Potential Loyalists,31813.29,3,95439.87
7183,170995.37,9,21256.68,Cust7183,Loyal Customers,21256.68,4,85026.72
7184,57403.13,5,6818.17,Cust7184,Lost / Churn,6818.17,0,0.0
7185,351049.57,8,53885.37,Cust7185,Champions,53885.37,5,269426.85
7186,38557.02,3,10243.26,Cust7186,Lost / Churn,10243.26,0,0.0
7187,126670.42,7,23761.04,Cust7187,Hibernating,23761.04,1,23761.04
7188,26271.13,5,3721.18,Cust7188,Hibernating,3721.18,1,3721.18
7189,113715.98,5,17655.1,Cust7189,Hibernating,17655.1,1,17655.1
7190,202751.19,7,35847.18,Cust7190,Loyal Customers,35847.18,4,143388.72
7191,409581.58,10,73174.51,Cust7191,Champions,73174.51,5,365872.55
7192,335107.18,11,69460.99,Cust7192,Champions,69460.99,5,347304.95
7193,185933.15,8,28552.95,Cust7193,Loyal Customers,28552.95,4,114211.8
7194,394075.42,15,54056.92,Cust7194,Champions,54056.92,5,270284.6
7195,88829.31,5,12032.91,Cust7195,Hibernating,12032.91,1,12032.91
7196,124926.97,5,26718.27,Cust7196,At Risk,26718.27,2,53436.54
7197,165280.09,12,26155.19,Cust7197,Loyal Customers,26155.19,4,104620.76
7198,165548.3,12,12394.54,Cust7198,Loyal Customers,12394.54,4,49578.16
7199,208693.26,11,34738.41,Cust7199,Champions,34738.41,5,173692.05
7200,285723.88,14,60673.55,Cust7200,Champions,60673.55,5,303367.75
7201,108634.17,5,26555.81,Cust7201,Hibernating,26555.81,1,26555.81
7202,202642.76,8,37886.97,Cust7202,At Risk,37886.97,2,75773.94
7203,395805.06,9,76645.07,Cust7203,Champions,76645.07,5,383225.35
7204,324819.79,12,59082.11,Cust7204,Champions,59082.11,5,295410.55
7205,96421.27,4,17476.06,Cust7205,Lost / Churn,17476.06,0,0.0
7206,136154.3,6,19667.44,Cust7206,At Risk,19667.44,2,39334.88
7207,210462.31,7,32241.54,Cust7207,Loyal Customers,32241.54,4,128966.16
7208,78766.17,5,9872.25,Cust7208,Hibernating,9872.25,1,9872.25
7209,313595.04,13,58015.01,Cust7209,Champions,58015.01,5,290075.05
7210,64138.55,3,8471.35,Cust7210,Lost / Churn,8471.35,0,0.0
7211,157546.78,9,29328.27,Cust7211,Potential Loyalists,29328.27,3,87984.81
7212,213216.49,9,31429.64,Cust7212,Loyal Customers,31429.64,4,125718.56
7213,288170.41,12,39897.96,Cust7213,Champions,39897.96,5,199489.8
7214,145501.13,4,26006.46,Cust7214,Hibernating,26006.46,1,26006.46
7215,165762.89,7,28660.44,Cust7215,Hibernating,28660.44,1,28660.44
7216,161838.31,8,33889.05,Cust7216,Loyal Customers,33889.05,4,135556.2
7217,106939.18,5,8035.55,Cust7217,At Risk,8035.55,2,16071.1
7218,168213.03,7,27589.87,Cust7218,At Risk,27589.87,2,55179.74
7219,162751.83,8,26823.25,Cust7219,Loyal Customers,26823.25,4,107293.0
7220,135598.1,7,24032.73,Cust7220,Loyal Customers,24032.73,4,96130.92
7221,365600.29,8,74652.76,Cust7221,Potential Loyalists,74652.76,3,223958.28
7222,310740.32,7,48091.93,Cust7222,Loyal Customers,48091.93,4,192367.72
7223,176609.52,10,23400.0,Cust7223,Loyal Customers,23400.0,4,93600.0
7224,425447.13,10,108508.23,Cust7224,Champions,108508.23,5,542541.15
7225,271031.46,8,45996.57,Cust7225,At Risk,45996.57,2,91993.14
7226,153009.49,6,34389.49,Cust7226,At Risk,34389.49,2,68778.98
7227,266852.97,9,67297.16,Cust7227,Champions,67297.16,5,336485.8
7228,37142.61,4,7208.59,Cust7228,Lost / Churn,7208.59,0,0.0
7229,179777.86,6,28698.34,Cust7229,At Risk,28698.34,2,57396.68
7230,100545.29,5,28416.72,Cust7230,At Risk,28416.72,2,56833.44
7231,77591.46,5,11209.94,Cust7231,Lost / Churn,11209.94,0,0.0
7232,50106.97,6,7004.7,Cust7232,At Risk,7004.7,2,14009.4
7233,316431.85,11,47850.77,Cust7233,Champions,47850.77,5,239253.85
7234,89765.4,7,14457.28,Cust7234,At Risk,14457.28,2,28914.56
7235,198621.64,5,36441.47,Cust7235,At Risk,36441.47,2,72882.94
7236,172143.33,6,30640.56,Cust7236,At Risk,30640.56,2,61281.12
7237,214335.84,8,34080.81,Cust7237,Loyal Customers,34080.81,4,136323.24
7238,182196.38,7,33633.0,Cust7238,At Risk,33633.0,2,67266.0
7239,135357.96,10,18815.51,Cust7239,Loyal Customers,18815.51,4,75262.04
7240,45081.39,4,8271.58,Cust7240,Lost / Churn,8271.58,0,0.0
7241,214753.35,8,42167.61,Cust7241,At Risk,42167.61,2,84335.22
7242,263174.25,7,45222.76,Cust7242,Potential Loyalists,45222.76,3,135668.28
7243,97066.06,4,5640.79,Cust7243,Hibernating,5640.79,1,5640.79
7244,52295.32,5,6340.1,Cust7244,Lost / Churn,6340.1,0,0.0
7245,134768.59,7,32521.11,Cust7245,At Risk,32521.11,2,65042.22
7246,95479.26,7,9301.76,Cust7246,At Risk,9301.76,2,18603.52
7247,27803.76,5,4095.21,Cust7247,Hibernating,4095.21,1,4095.21
7248,82918.29,5,16868.04,Cust7248,Hibernating,16868.04,1,16868.04
7249,189773.01,6,28623.76,Cust7249,At Risk,28623.76,2,57247.52
7250,167068.02,6,20882.0,Cust7250,At Risk,20882.0,2,41764.0
7251,199864.62,9,29364.58,Cust7251,Loyal Customers,29364.58,4,117458.32
7252,106246.31,6,17750.87,Cust7252,Hibernating,17750.87,1,17750.87
7253,91966.98,7,15761.75,Cust7253,At Risk,15761.75,2,31523.5
7254,228864.83,9,36832.75,Cust7254,At Risk,36832.75,2,73665.5
7255,252027.46,5,58754.38,Cust7255,Loyal Customers,58754.38,4,235017.52
7256,54532.04,6,6283.74,Cust7256,Hibernating,6283.74,1,6283.74
7257,53375.44,8,11218.92,Cust7257,At Risk,11218.92,2,22437.84
7258,85562.16,4,16385.32,Cust7258,Hibernating,16385.32,1,16385.32
7259,37753.89,4,4435.68,Cust7259,Hibernating,4435.68,1,4435.68
7260,205706.88,10,53421.38,Cust7260,Champions,53421.38,5,267106.9
7261,87543.95,5,17503.95,Cust7261,Hibernating,17503.95,1,17503.95
7262,152751.81,9,19645.77,Cust7262,Loyal Customers,19645.77,4,78583.08
7263,212377.21,9,41991.73,Cust7263,Champions,41991.73,5,209958.65
